"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"2017-02-10",6.89636060556825,2.8136106967627,2.42303124606991,1.3297240096315,2.4832385926873,-5.06119201771341,-5.06895320342077,-7.91287722456291,-6.14648226937459,-10.4482147279778
"2017-02-11",6.91219540700816,2.84199817361195,2.42921774392741,1.33236601909433,2.50470927708418,-4.9629886406289,-5.06198122144784,-7.87271118283757,-6.16059351011595,-10.724468104606
"2017-02-12",6.90693494259823,2.82790516291049,2.43361335540045,1.3244189574018,2.51203531717625,-4.97623386737892,-5.07213842669031,-7.89930849535684,-6.17059121300542,-10.8197782844103
"2017-02-13",6.89835119890684,2.82612948916781,2.42214432805168,1.31372366828506,2.50143595173921,-5.01539661119797,-5.07501382803246,-7.96043863576185,-6.18165699828251,-10.8197782844103
"2017-02-14",6.91229495902417,2.89867056071086,2.56725439113675,1.32707500145992,2.56417983068251,-5.0011801353255,-5.07070382056238,-7.92940652651412,-6.17059121300542,-10.724468104606
"2017-02-15",6.91520744250718,2.97705900828837,2.55877649835446,1.33762918913861,2.61153930072137,-4.94864689676219,-5.09179112105726,-7.92110772369942,-6.1084479025938,-10.7709881202409
"2017-02-16",6.9348255505048,2.97143958098495,2.55722731136763,1.33236601909433,2.57261223020711,-4.95628916435614,-5.11150590448123,-7.92940652651412,-6.14741684888187,-10.724468104606
"2017-02-17",6.95292938929266,2.99573227355399,2.54002594900908,1.34286480319255,2.58776403522771,-4.94583118323076,-5.12688825092051,-7.93777477618463,-6.16915683551827,-10.5966347330961
"2017-02-18",6.96074613170189,3.06385810260159,2.55022611590864,1.33236601909433,2.5922651681085,-4.98161061505564,-5.19053977437461,-7.96043863576185,-6.20416284056065,-10.724468104606
"2017-02-19",6.95451481138514,3.11573506594869,2.54631527791664,1.3244189574018,2.56417983068251,-5.0589855550373,-5.13653871098541,-7.98951045058382,-6.20763248468577,-10.724468104606
"2017-02-20",6.98469780142828,3.07223024452672,2.52011290552262,1.32707500145992,2.50307395374345,-5.02691712667054,-5.13738970244175,-8.03476704217194,-6.18894035167361,-10.724468104606
"2017-02-21",7.01687870600049,3.05635689537043,2.53923699433305,1.3297240096315,2.51284601847724,-5.06308715409868,-5.14439528427578,-8.00436956498757,-6.21610922454846,-10.724468104606
"2017-02-22",7.01879563377113,3.09648217665413,2.53369681395743,1.33762918913861,2.54709867004445,-5.05333404862937,-5.13960567539322,-8.0534591751841,-6.21061607715265,-10.724468104606
"2017-02-23",7.06195167205024,3.22763733053677,2.57413778351594,1.34547236659964,2.55489902160804,-4.98306876637845,-5.1336507449928,-8.02249694958013,-6.25179088954991,-10.6374567276163
"2017-02-24",7.06789939083139,3.26575941076705,2.57031952763613,1.34807314829969,2.4782176616372,-5.02508925106641,-5.16711368093269,-8.02249694958013,-6.27382745808216,-10.6374567276163
"2017-02-25",7.04214630201854,3.28690823526003,2.60638654732571,1.34286480319255,2.47232786758114,-5.060876510533,-5.17344838450217,-8.07571764578504,-6.27595172866324,-10.6374567276163
"2017-02-26",7.06064802508528,3.33612538491844,2.67552700939665,1.34286480319255,2.47569771070269,-5.04414037265365,-5.17238980995025,-8.02555038706702,-6.27914661955976,-10.6800163420351
"2017-02-27",7.07324429340771,3.33861250647053,2.73436750941958,1.33500106673234,2.48156774852249,-5.04911628091454,-5.18338282845594,-8.04095901241987,-6.33451839509475,-10.6374567276163
"2017-02-28",7.07324429340771,3.48154773431581,2.76127496233951,1.32707500145992,2.507971922719,-4.95699974493035,-5.19648306066677,-8.0471895621705,-6.29636060029445,-11.3306039081763
