"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"2015-08-30",5.43267341904712,0.940007258491471,0.27763173659828,1.04731899428056,-0.778685461270686,-9.1711196588229,-4.82208318755166,-10.3497746551645,-6.04782328077737,-11.0429218357245
"2015-09-06",5.47997203435429,0.912282710476616,0.262364264467491,1.11514159061932,-0.682977071879495,-9.25116236649644,-4.84203240944324,-10.4482147279778,-5.98072245057608,-10.9822972139081
"2015-09-13",5.44029424544359,0.85015092936961,-0.0661365973814763,1.03673688495002,-0.770319844086512,-9.31570088763401,-4.76393147837303,-10.2601624964749,-6.13857341214619,-11.0429218357245
"2015-09-20",5.44332638845801,0.871293365943419,-0.0635310288284316,1.04731899428056,-0.721606327643908,-9.21034037197618,-4.87475042307589,-10.4833060477891,-6.10889764400008,-11.0429218357245
"2015-09-27",5.45000787978847,0.858661619037519,-0.327339467603436,1.05431202977153,-0.826198688347617,-8.94797610750869,-5.03042992142444,-10.4143131763021,-6.18165699828251,-11.176453228349
"2015-10-04",5.47336251437121,0.774727167552368,-0.402899901066852,1.10194007876078,-0.915511035916064,-9.01148951323102,-5.25219743093448,-10.4482147279778,-6.18942779989189,-10.9822972139081
"2015-10-11",5.50959074529176,0.871293365943419,-0.45418854950361,1.14740245283754,-0.965680575815565,-9.12416267573513,-5.26256419684222,-10.2601624964749,-6.16106733149416,-11.176453228349
"2015-10-18",5.56696951309301,0.86288995514704,-0.658293682129386,1.10525683138678,-0.89209336384835,-8.99522899235924,-5.30252621132209,-9.90348755253613,-6.22870702280169,-11.2505612005027
"2015-10-25",5.6478468423259,0.774727167552368,-0.484445005764406,1.12167756159911,-0.898777487923171,-9.03638706485274,-5.3913102333972,-10.2891500333481,-6.27329709477087,-11.176453228349
"2015-11-01",5.78514738475781,0.978326122793608,0.0582689081239758,1.37624402526639,-0.85918995858428,-8.80487526386802,-5.31831601305473,-10.2319916195082,-6.15257270750274,-11.0429218357245
"2015-11-08",5.92256988508404,0.928219302739429,0.0295588022415444,1.22964055107451,-0.697850222544813,-8.86675066758611,-5.3715334288793,-10.4143131763021,-6.24352210858683,-11.1074603568621
"2015-11-15",5.76885210473045,0.837247524533702,-0.098309874392883,1.12167756159911,-0.842088121341643,-9.09701168666918,-5.48103900336333,-10.724468104606,-6.22062617074775,-11.3306039081763
"2015-11-22",5.78240879511139,0.72270598280149,-0.0325045968371233,1.14422279992016,-0.926785610966807,-9.21034037197618,-5.45684427477627,-10.5574140199428,-6.22870702280169,-11.5129254649702
"2015-11-29",5.91698342842067,0.765467842139571,-0.129409613126253,1.30019166206648,-0.913427335309751,-9.1711196588229,-5.44937284146799,-10.8710715787978,-6.3538701657557,-11.1074603568621
"2015-12-06",5.96301363093397,0.85015092936961,-0.179724930946689,1.24415459395877,-0.821101013870516,-9.1711196588229,-5.23178084274779,-10.8710715787978,-6.25543009294245,-11.0429218357245
"2015-12-13",6.07246833126107,1.00430160919687,-0.0482621036179497,1.28923264827676,-0.76535019905979,-8.85266592770437,-4.73539277303807,-10.724468104606,-6.18214090828469,-10.9822972139081
"2015-12-20",6.09286975082248,0.912282710476616,-0.101053139071523,1.26412672714568,-0.678345271332203,-8.77208544104503,-5.07757669985014,-10.9251388000681,-6.35042782156473,-10.6374567276163
"2015-12-27",6.04694655656699,0.974559639998131,-0.155058591854679,1.24703229378638,-0.795060311947862,-8.80487526386802,-5.06040343633038,-10.9822972139081,-6.36543098815677,-11.1074603568621
"2016-01-10",6.10477091073729,1.19088756477728,-0.000769295832173037,1.26412672714568,-0.716256147778856,-8.27033311348471,-5.12335616416037,-10.5196736919599,-6.33960458859688,-11.176453228349
"2016-01-17",5.94620564070237,1.5993875765806,0.285178942233662,1.10856261952128,-0.796789173723807,-8.13193079062559,-5.24648421790802,-10.8710715787978,-6.36892545880655,-11.7360690162844
"2016-01-24",5.99886211748842,1.48160454092422,0.76080582903376,1.15688119679209,-0.474734803621637,-7.79206296500324,-5.25544946632086,-10.4833060477891,-6.36368832143634,-11.6182859806281
"2016-01-31",5.91017314347138,1.41342302850814,0.837247524533702,1.11514159061932,-0.726850820786907,-7.61906643016975,-5.05161355082481,-10.724468104606,-6.33339163441216,-11.1074603568621
"2016-02-07",5.9312367215575,1.43746264769429,1.08518926833597,1.12817109090965,-0.73520535550314,-7.40863057189496,-4.78693189952353,-10.4143131763021,-6.29148914275815,-10.8710715787978
"2016-02-14",6.00937813639286,1.33500106673234,1.65632149833295,1.16627093714192,-0.166759673460943,-7.42863123860163,-4.75715654298597,-9.11503019217186,-6.12385373515373,-10.3190029964978
"2016-02-21",6.08404372840107,1.38629436111989,1.53686721959926,1.24126858906963,-0.245711298031901,-7.32024500202727,-4.81589121730374,-9.56701531591492,-6.13903691157512,-9.49802244442796
"2016-02-28",6.0718917962206,1.38629436111989,1.86717610851281,1.23547147138531,-0.13870475139852,-7.33240320650708,-4.84228589486918,-9.5114454647601,-6.22415351126572,-9.86426683938285
"2016-03-06",6.0105561373635,1.52169899812609,2.43185742869818,1.16938135955632,0.182321556793955,-6.8656541029635,-4.84596867254102,-9.15207146385221,-6.24609876551356,-10.10193849126
"2016-03-13",6.02601089086057,1.73695123273306,2.67207754064339,1.19694818938897,0.215111379616945,-6.6143396746826,-4.75193156738349,-9.26163366636373,-6.12980749672973,-8.54765239890095
"2016-03-20",6.02526192669127,1.81156209652423,2.33408376005342,1.16627093714192,0.418710334858185,-6.69345067633513,-4.83332627912585,-8.86675066758611,-6.17154860896174,-8.89552963213615
