"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"Aug 2015",5.43834014446786,0.947789398933526,0.307484699747961,1.04380405217311,-0.760916515159243,-9.27221577569427,-4.84291988969166,-10.4143131763021,-5.99990002592908,-11.176453228349
"Sep 2015",5.46408601000092,0.85015092936961,-0.302939206174472,1.10194007876078,-0.916585775395214,-8.79823072114935,-5.19937741869313,-10.4833060477891,-6.22213636484298,-11.176453228349
"Oct 2015",5.74993424067735,0.837247524533702,-0.087054650653194,1.33500106673234,-0.905009603756292,-8.8387768155437,-5.36296256004157,-10.2601624964749,-6.13764705728606,-11.2505612005027
"Nov 2015",5.93309363378165,0.774727167552368,-0.135683420862811,1.28647402583768,-0.928300055999886,-9.15207146385221,-5.47243268679489,-10.8710715787978,-6.35847846884189,-10.724468104606
"Dec 2015",6.06510991227559,1.18478998490916,-0.0687693250467475,1.24703229378638,-0.754167630706078,-8.79823072114935,-5.10935126703541,-10.9822972139081,-6.34756822567842,-11.2505612005027
"Jan 2016",5.91017314347138,1.41342302850814,0.837247524533702,1.11514159061932,-0.726850820786907,-7.61906643016975,-5.05161355082481,-10.724468104606,-6.33339163441216,-11.1074603568621
"Feb 2016",6.08153374419685,1.36609165380237,1.84687876844913,1.23837423104327,-0.138684073484599,-7.34316426346337,-4.83798535699903,-9.39666995016768,-6.24043885845671,-9.94430954705638
"Mar 2016",6.03243853007741,1.92861865194525,2.43361335540045,1.18172719537862,0.336472236621213,-6.50562907213949,-4.90749223517939,-9.01972001236753,-6.20119841151227,-9.08812273925193
"Apr 2016",6.10550726314864,1.9213246735827,2.17588743994809,1.29746314741327,-0.087152841540722,-6.43712684496756,-4.9890695161817,-9.37285930147396,-6.29148914275815,-9.88368492523995
"May 2016",6.27549621493262,2.10169215061466,2.6447553507299,1.53686721959926,-0.0739189131034335,-6.27914661955976,-5.16623702619083,-8.03168537563454,-6.47402670560111,-10.5196736919599
"Jun 2016",6.51225040266823,1.9643112344262,2.52252351335931,1.43270073393405,0.476234178996372,-4.37986896412008,-5.01208634636357,-7.16135803778106,-6.1455485624907,-10.2891500333481
"Jul 2016",6.43723951861964,2.2523438765573,2.4748563139345,1.38879124131848,0.598836501088704,-5.0119361398293,-5.12520474883939,-7.36820469542306,-6.25751559943347,-10.8710715787978
"Aug 2016",6.35518709821936,2.47569771070269,2.45702144629846,1.33500106673234,2.14943391349987,-5.16764004290642,-5.11399780709141,-7.74940246786053,-6.26274847375013,-10.7709881202409
"Sep 2016",6.41303263679754,2.4932054526027,2.58173083442354,1.34547236659964,2.12942147398486,-5.43390802085438,-4.72960026436627,-7.62519515211113,-5.86148947068624,-10.6374567276163
"Oct 2016",6.55246509011311,2.21920348405499,2.39789527279837,1.38379123090177,1.63315443905142,-5.6187981507512,-4.80410904860548,-7.88326537051626,-6.17154860896174,-10.5966347330961
"Nov 2016",6.61430996424124,2.18717424148272,2.15059873599616,1.35840915763035,2.19165353228676,-5.59483838766702,-5.00222079549524,-8.40386450610923,-6.41978894936223,-10.724468104606
"Dec 2016",6.87082154868882,2.41680623708407,2.07568449280212,1.4655675420144,2.62321826558551,-5.6059300744887,-5.0438301989539,-8.32657283180759,-6.00394206861909,-10.8710715787978
"Jan 2017",6.87770835762984,2.77695417974942,2.37304355664261,1.40609698841607,2.56417983068251,-5.25200646368479,-5.06498588884634,-7.88061636234469,-6.04444347189887,-10.4482147279778
"Feb 2017",7.07324429340771,3.48154773431581,2.76127496233951,1.32707500145992,2.507971922719,-4.95699974493035,-5.19648306066677,-8.0471895621705,-6.29636060029445,-11.3306039081763
"Mar 2017",6.97708542691833,4.31628739295979,3.91282268559871,1.89761985992753,3.02237420450041,-4.20451663487715,-3.86853257435362,-7.26872514720375,-6.0507900131928,-10.0543104422707
"Apr 2017",7.20629568576871,4.51688527112052,4.36970098498324,2.75429745226753,3.16631857412952,-2.97659653524552,-2.96409795678073,-6.6862130090349,-5.3308405582536,-9.42106140329184
"May 2017",7.73473818085393,4.91243427316759,5.4409881177122,3.23080439573347,3.73361378545411,-1.5991658511635,-1.40002824057453,-4.89605738938882,-3.37339740680448,-7.05047158118373
"Jun 2017",7.81635249148727,5.20274215162501,5.68670413312145,3.69759139471596,3.77803436542483,-1.83551074992089,-1.33586744192697,-4.24973601148549,-3.61236295621696,-5.87920786476231
"Jul 2017",7.96392620710875,5.18464462205946,5.31748253580905,3.76166512383958,3.6848714327164,-1.80139776876806,-1.78745275644323,-4.82108989221298,-4.12924661423137,-5.79886268090647
"Aug 2017",8.45603880429894,5.93574039833562,5.94813942236961,4.26352459059288,4.94456671412655,-1.08704050080991,-1.36402419247416,-4.78753174358207,-3.79847113074403,-5.05223884395133
"Sep 2017",8.37533234788832,5.79038821383038,5.70863733738238,4.00987540559565,4.56184506124972,-1.44748064063649,-1.62186986997719,-5.31444674847792,-4.27889259577695,-4.96930143060328
"Oct 2017",8.77468406170379,5.63174927175637,5.72319286817602,4.02087741034023,4.47323751472727,-1.67787201149202,-1.60665179726,-5.62321682681663,-3.53420319814031,-4.93966438022568
"Nov 2017",9.23343170319958,6.6681392990994,6.10280464935081,4.48107980075704,5.1937343263556,-1.48422918228391,-1.38278851379065,-5.21103935844098,-2.61906452432563,-5.18284811674192
"Dec 2017",9.5579220976358,6.95814416451527,6.62900651874518,5.44716831328039,5.85515787839347,0.0295588022415444,0.832909122935104,-3.49495876147663,-1.01955344944984,-1.50237884014069
