"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"2017-06-08",2805.62,145.03,261.67,30.21,56.19,0.219575,0.289678,0.014899,0.05042,0.004828
"2017-06-09",2823.81,148.93,281.74,29.68,55.62,0.215685,0.286019,0.018624,0.047356,0.00508
"2017-06-10",2947.71,152,337.67,30.44,52.28,0.202606,0.260874,0.015435,0.042866,0.00382
"2017-06-11",2958.11,188.27,340.61,33.22,58.7,0.218017,0.272759,0.01524,0.045915,0.003871
"2017-06-12",2659.63,170.78,401.49,29.5,50.04,0.202731,0.253964,0.013958,0.039988,0.003233
"2017-06-13",2717.02,183.97,397.54,30.64,51.8,0.210863,0.266153,0.015787,0.04186,0.004579
"2017-06-14",2506.37,163.21,359.05,30.22,46.3,0.201501,0.278447,0.014094,0.039828,0.003465
"2017-06-15",2464.58,163.35,361.93,30.22,46.02,0.194843,0.259266,0.014413,0.037439,0.003382
"2017-06-16",2518.56,166.25,370.23,35.7,48.11,0.192579,0.262068,0.015742,0.037536,0.003822
"2017-06-17",2655.88,178.13,379.41,47.65,50.46,0.204418,0.268351,0.01655,0.039251,0.003723
"2017-06-18",2548.29,193.53,371.46,46.04,49.6,0.198033,0.2846,0.015913,0.038332,0.003448
"2017-06-19",2589.6,201.26,370.06,50.32,49.09,0.195966,0.296068,0.019446,0.040252,0.003124
"2017-06-20",2721.79,187.91,359,47.22,48.08,0.199343,0.324427,0.018842,0.039366,0.003149
"2017-06-21",2689.1,178.81,336.87,47.79,46.59,0.191312,0.296366,0.018817,0.038124,0.002924
"2017-06-22",2705.41,177.06,336.37,47.71,47.28,0.182819,0.297848,0.019345,0.038719,0.003023
"2017-06-23",2744.91,189.26,341.74,47.34,51.41,0.197522,0.319978,0.018969,0.041397,0.003928
"2017-06-24",2608.72,182.62,323.7,44.49,48.03,0.18616,0.31111,0.016932,0.03821,0.003394
"2017-06-25",2589.41,172.88,303.25,43.92,45.89,0.177182,0.298423,0.016173,0.033373,0.003301
"2017-06-26",2478.45,162.89,272.69,41.13,43.49,0.162366,0.277288,0.015333,0.030218,0.003045
"2017-06-27",2552.45,176.02,293.09,40.54,43.57,0.163454,0.276306,0.015304,0.029113,0.002912
"2017-06-28",2574.79,184.13,327.93,42.85,47.32,0.170694,0.280455,0.016454,0.031998,0.00304
"2017-06-29",2539.32,177.17,302.88,41.07,45.02,0.163684,0.265421,0.015176,0.029039,0.002957
"2017-06-30",2480.84,181.77,294.92,40.35,43.73,0.159532,0.26293,0.014268,0.026988,0.002797
"2017-07-01",2434.55,165.71,274.6,38.99,40.96,0.145722,0.254744,0.012829,0.024466,0.002816
"2017-07-02",2506.47,173.49,287.99,41.57,42.79,0.159311,0.259449,0.013083,0.025706,0.002924
"2017-07-03",2564.06,180.79,282.9,46.43,43.63,0.176653,0.259959,0.013694,0.026266,0.003381
"2017-07-04",2601.64,183.06,273.3,55.33,45.47,0.18835,0.254709,0.013354,0.02575,0.003421
"2017-07-05",2601.99,209.48,268.77,53.19,45.72,0.174562,0.256523,0.012953,0.025441,0.003796
"2017-07-06",2608.56,213.17,270.55,51.13,50.12,0.169307,0.254641,0.012311,0.025418,0.004726
"2017-07-07",2518.66,196.46,245.99,46.58,44.25,0.156905,0.23948,0.010217,0.020415,0.003425
"2017-07-08",2571.34,209.2,251.7,52.14,46.1,0.158505,0.236134,0.010855,0.021597,0.003922
"2017-07-09",2518.44,195.64,242.14,49.58,44.85,0.152993,0.233416,0.009782,0.019499,0.003651
"2017-07-10",2372.56,174.4,215.36,46.58,40.01,0.132048,0.203165,0.00768,0.015137,0.002722
"2017-07-11",2337.79,165.73,197.4,45.33,37.14,0.119303,0.185019,0.006947,0.014518,0.002434
"2017-07-12",2398.84,179.89,230.77,48.75,40.39,0.133841,0.205354,0.008924,0.017907,0.002836
"2017-07-13",2357.9,171.24,209.73,46.33,38.23,0.122953,0.200809,0.007886,0.017351,0.002647
"2017-07-14",2233.34,161.08,199.66,42.8,35.48,0.117498,0.190769,0.006987,0.016321,0.002355
"2017-07-15",1998.86,140.14,170.66,38.92,32.09,0.111478,0.170589,0.006282,0.017618,0.00211
"2017-07-16",1929.82,132.64,157.36,40.91,29.43,0.097294,0.148056,0.005833,0.015654,0.001982
"2017-07-17",2228.41,153.85,193.42,42.67,34.83,0.133729,0.177889,0.00717,0.018614,0.00244
"2017-07-18",2318.88,158.07,234.39,44.3,36.38,0.132327,0.188718,0.007761,0.018666,0.002782
"2017-07-19",2273.43,155.65,199.7,40.86,35.06,0.126825,0.168388,0.007339,0.017256,0.002602
"2017-07-20",2817.6,188.59,227.26,45.02,40.3,0.152087,0.188295,0.008761,0.018859,0.003261
"2017-07-21",2667.76,185.86,218.31,45.76,40.34,0.143792,0.182608,0.008939,0.019201,0.003094
"2017-07-22",2810.12,195.31,229.48,46.56,44.71,0.176768,0.19332,0.010053,0.022877,0.003425
"2017-07-23",2730.4,191.03,225.95,44.06,42.67,0.166136,0.195058,0.010032,0.021769,0.00336
"2017-07-24",2754.86,204.02,224.71,44.41,45.58,0.169644,0.192002,0.010984,0.022605,0.003393
"2017-07-25",2576.48,195.52,206.71,42.24,40.68,0.158206,0.178104,0.008791,0.018551,0.002917
"2017-07-26",2529.45,194.37,203.95,42.23,45.8,0.156463,0.173822,0.008532,0.018878,0.00282
"2017-07-27",2671.78,194.09,204.32,42.14,45.24,0.170475,0.173457,0.008455,0.018322,0.00295
"2017-07-28",2809.01,185.61,193.12,40.61,43.96,0.165774,0.165937,0.008027,0.016961,0.002848
"2017-07-29",2726.45,185.25,205.79,41.12,43.89,0.170197,0.169871,0.008427,0.017447,0.002936
"2017-07-30",2757.18,172.82,197.98,40.42,39.62,0.1605,0.165082,0.008031,0.015984,0.002957
"2017-07-31",2875.34,178.51,203.87,43.02,39.84,0.165068,0.167386,0.008058,0.016095,0.003031
"2017-08-01",2718.26,184.75,226.77,43.04,44.15,0.181054,0.177053,0.008677,0.017933,0.003057
"2017-08-02",2710.67,182.93,219.95,42.13,43.63,0.219719,0.173113,0.008699,0.018413,0.002969
"2017-08-03",2804.73,186.99,225.34,42.86,43.36,0.22689,0.174612,0.009111,0.01886,0.002983
"2017-08-04",2895.89,186.97,223.07,43.45,45.12,0.22424,0.173743,0.009092,0.022241,0.003084
"2017-08-05",3252.91,193.83,256.51,46.86,48.58,0.228656,0.184737,0.009799,0.023984,0.003353
"2017-08-06",3213.94,189.13,261.57,45.1,47.83,0.248318,0.180444,0.009231,0.022701,0.003357
"2017-08-07",3378.94,197.19,269.18,45.8,50.21,0.280321,0.179021,0.009344,0.022195,0.003355
"2017-08-08",3419.94,203.84,296.77,48.63,51.94,0.275143,0.192586,0.009448,0.023737,0.003352
"2017-08-09",3342.47,199.21,296.03,48.01,50.96,0.279883,0.182947,0.009106,0.022996,0.003109
"2017-08-10",3381.28,200.96,295.89,46.5,49.47,0.294135,0.180399,0.00831,0.022007,0.002596
"2017-08-11",3650.62,205.79,308.86,47.1,50.65,0.295213,0.179307,0.008323,0.02148,0.002448
"2017-08-12",3884.71,205.49,310.6,46.43,49.37,0.278085,0.173853,0.00779,0.020217,0.002865
"2017-08-13",4073.26,198.17,298.06,45.81,47.76,0.257339,0.168092,0.007299,0.01825,0.002354
"2017-08-14",4325.13,199.44,300.1,45.8,49.75,0.256048,0.169991,0.006743,0.017622,0.001899
"2017-08-15",4181.93,203.52,289.82,43.31,48.74,0.247928,0.161221,0.007584,0.017433,0.002614
"2017-08-16",4376.63,232.02,302.27,44.15,48.78,0.258012,0.160431,0.007418,0.017702,0.002505
"2017-08-17",4331.69,233.62,301.46,43.91,47.45,0.244955,0.157498,0.007017,0.017327,0.00249
"2017-08-18",4160.62,224.28,295.59,47.28,46.69,0.243244,0.158883,0.006728,0.016842,0.002056
"2017-08-19",4193.7,288.7,297.47,45.48,55.96,0.256137,0.155057,0.006732,0.016513,0.002041
"2017-08-20",4087.66,294.2,301.43,46.23,54.71,0.271441,0.158735,0.007696,0.017631,0.002118
"2017-08-21",4001.74,279.58,321.59,47.94,77.82,0.252456,0.191918,0.006737,0.019753,0.002037
"2017-08-22",4100.52,291.5,314.79,46.73,91.16,0.254089,0.239286,0.00676,0.021624,0.002089
"2017-08-23",4151.52,292.57,317.52,53.25,90.33,0.249603,0.246827,0.006991,0.020223,0.002237
"2017-08-24",4334.68,315.37,325.61,50.19,86.29,0.265512,0.218958,0.007056,0.019024,0.002342
"2017-08-25",4371.6,315.89,331.92,51.18,108.26,0.270482,0.217828,0.006842,0.020497,0.002227
"2017-08-26",4352.4,399.85,333.88,51.75,138.05,0.268393,0.212577,0.007197,0.021208,0.002433
"2017-08-27",4382.88,362.89,347.89,61.16,130.68,0.274641,0.202995,0.007821,0.019785,0.003219
"2017-08-28",4382.66,356.78,347.75,62.36,145.4,0.278257,0.224508,0.008471,0.020525,0.003593
"2017-08-29",4579.02,359.55,370.67,63.17,133.03,0.283717,0.218564,0.007948,0.020104,0.003541
"2017-08-30",4565.3,368.34,378.49,64.17,132.38,0.295817,0.228006,0.008481,0.021224,0.005088
"2017-08-31",4703.39,378.32,383.04,71.06,140.41,0.337213,0.25563,0.008333,0.022405,0.006395
"2017-09-01",4892.01,393.35,387.74,86.04,141.2,0.33231,0.248479,0.008824,0.023954,0.005311
"2017-09-02",4578.77,350.17,348.98,79.02,124.8,0.295884,0.226669,0.008397,0.020837,0.004931
"2017-09-03",4582.96,356.39,347.48,76.84,126.01,0.307264,0.228811,0.008434,0.021296,0.005725
"2017-09-04",4236.31,316.13,295.17,65.21,106.17,0.27322,0.204968,0.006659,0.017625,0.005827
"2017-09-05",4376.53,327.23,312.99,71.29,118.82,0.286227,0.215189,0.007344,0.018567,0.006843
"2017-09-06",4597.12,347.17,334.34,80.11,121.63,0.301941,0.226186,0.008119,0.020346,0.007867
"2017-09-07",4599.88,343.91,329.43,78.48,120.84,0.293376,0.22364,0.007636,0.020096,0.007367
"2017-09-08",4228.75,333.21,296.5,67.79,118.04,0.268641,0.211518,0.006098,0.017447,0.006869
"2017-09-09",4226.06,323.14,294.4,66.01,116.27,0.267264,0.209995,0.005963,0.017095,0.006945
"2017-09-10",4122.94,320.11,288.75,61.61,112.33,0.256975,0.213031,0.005716,0.016269,0.007962
"2017-09-11",4161.27,318.4,294.53,66.04,112.75,0.252026,0.214441,0.005858,0.016993,0.007578
"2017-09-12",4130.81,325.97,291.46,64.23,111.89,0.249074,0.209303,0.005721,0.016324,0.007003
"2017-09-13",3882.59,301.29,277.11,61.73,111.33,0.233825,0.200778,0.005634,0.015328,0.006433
"2017-09-14",3154.95,236.24,213.91,41.58,83.04,0.164254,0.164167,0.003693,0.011038,0.0047
"2017-09-15",3637.52,284.36,250.46,48.21,99.85,0.211752,0.181358,0.003731,0.012096,0.005318
"2017-09-16",3625.04,298.86,246.52,48.26,95.29,0.207831,0.179082,0.004298,0.011699,0.005909
"2017-09-17",3582.88,313.84,251.75,48.49,93.74,0.204067,0.178393,0.004036,0.01121,0.005924
"2017-09-18",4065.2,333,293.5,55.53,100.57,0.248516,0.189768,0.005259,0.013455,0.006548
"2017-09-19",3924.97,324.26,282.8,52.84,97.72,0.237664,0.184041,0.004583,0.011794,0.00631
"2017-09-20",3905.95,342.43,283.74,51.73,95.57,0.231746,0.182078,0.004523,0.012236,0.006352
"2017-09-21",3631.04,330.05,258.58,46.61,86.24,0.210871,0.171754,0.003971,0.0106,0.005474
"2017-09-22",3630.7,346.58,264.31,48.09,88.17,0.210635,0.17351,0.003836,0.010776,0.005389
"2017-09-23",3792.4,350.79,286.17,49.27,91.85,0.222205,0.177882,0.004736,0.011896,0.005568
"2017-09-24",3682.84,331.85,282.48,47.62,89.5,0.216154,0.175787,0.004814,0.011563,0.005772
"2017-09-25",3926.07,345.09,292.33,51.58,93.64,0.232506,0.181487,0.0048,0.012073,0.006058
"2017-09-26",3892.35,339.1,287.44,51.55,93.13,0.228646,0.186119,0.004835,0.012388,0.006239
"2017-09-27",4200.67,346.43,306.47,56.28,101.04,0.243301,0.203299,0.00547,0.014378,0.006354
"2017-09-28",4174.73,338.25,299.15,54.09,97.23,0.238268,0.196131,0.00511,0.013863,0.006504
"2017-09-29",4163.07,327.7,291.47,52.62,94.5,0.237538,0.193606,0.004949,0.013204,0.006799
"2017-09-30",4338.71,327.14,301.46,55.14,95.76,0.235162,0.197529,0.00492,0.013858,0.006948
"2017-10-01",4403.74,315.8,302.34,54.54,93.22,0.24618,0.206532,0.004901,0.013688,0.00721
"2017-10-02",4409.32,308.69,297.48,53.38,91.54,0.231441,0.202676,0.005134,0.012962,0.00726
"2017-10-03",4317.48,296.24,292.46,52.35,92.96,0.22274,0.203318,0.004832,0.012403,0.006685
"2017-10-04",4229.36,305.46,292.66,51.4,90.41,0.218456,0.214774,0.004751,0.011851,0.006353
"2017-10-05",4328.41,305.4,295.86,51.67,91.86,0.211072,0.237016,0.004626,0.014576,0.006261
"2017-10-06",4370.81,306.88,308.59,52.12,91.19,0.211324,0.234039,0.004635,0.018403,0.006633
"2017-10-07",4426.89,310.49,311.12,52.58,91.7,0.212189,0.23861,0.004606,0.020959,0.006411
"2017-10-08",4610.48,302.48,308.61,53.14,89.77,0.194807,0.279944,0.004163,0.018598,0.005322
"2017-10-09",4772.02,283.67,297.39,50.16,85.49,0.194931,0.251825,0.00421,0.017601,0.00569
"2017-10-10",4781.99,291.27,299.87,50.72,86.82,0.209909,0.260733,0.004212,0.018953,0.005538
"2017-10-11",4826.48,298.4,303.46,50.89,87.42,0.214811,0.264439,0.004701,0.01945,0.005643
"2017-10-12",5446.91,291.91,304.14,60.11,87.09,0.206147,0.248414,0.004474,0.017784,0.005163
"2017-10-13",5647.21,310.38,338.76,59.43,95.13,0.211569,0.260489,0.004265,0.01796,0.005251
"2017-10-14",5831.79,316.69,339.63,63.95,100.23,0.210581,0.25732,0.004138,0.017522,0.005141
"2017-10-15",5678.19,309.51,336.6,65.47,94.87,0.2073,0.263983,0.004155,0.018925,0.005463
"2017-10-16",5725.59,302.21,333.38,64.62,95.9,0.223181,0.256232,0.004302,0.036865,0.005153
"2017-10-17",5605.51,299.88,317.08,59.48,91.28,0.218207,0.232064,0.004419,0.045842,0.004905
"2017-10-18",5590.69,297.26,314.32,60.73,89.54,0.220316,0.21852,0.004245,0.035133,0.005028
"2017-10-19",5708.52,295.47,308.09,59.74,88.62,0.220531,0.21515,0.004019,0.031195,0.004905
"2017-10-20",6011.45,289.19,304.01,60.33,90.54,0.215947,0.210549,0.003794,0.026756,0.004459
"2017-10-21",6031.6,277.86,300.19,58.2,88.12,0.212676,0.211016,0.003667,0.036429,0.004749
"2017-10-22",6008.42,275.7,295.45,56.81,86.58,0.211949,0.204177,0.003745,0.031269,0.004736
"2017-10-23",5930.32,284.23,286.95,54.92,85.21,0.199053,0.196928,0.00349,0.033832,0.004639
"2017-10-24",5526.64,293.2,298.33,55.96,88.4,0.212616,0.206644,0.003971,0.036649,0.005794
"2017-10-25",5750.8,289.14,297.93,56.49,88.13,0.206495,0.204604,0.003874,0.035004,0.005393
"2017-10-26",5904.83,286.13,296.53,55.74,88.58,0.199005,0.203628,0.003767,0.034546,0.005183
"2017-10-27",5780.9,280.48,297.42,55.33,86.75,0.19794,0.202785,0.003909,0.034236,0.005345
"2017-10-28",5753.09,275.69,296.3,54.69,86.31,0.197236,0.201835,0.003774,0.031038,0.005275
"2017-10-29",6153.85,283.93,305.09,57.11,88.65,0.201337,0.202785,0.003778,0.030331,0.005262
"2017-10-30",6130.53,285.94,307.75,56.39,88.84,0.200415,0.202711,0.003752,0.031804,0.005654
"2017-10-31",6468.4,279.15,305.88,55.75,87.64,0.186771,0.200558,0.003613,0.029182,0.007157
"2017-11-01",6767.31,271.56,291.69,53.18,85.72,0.166645,0.194124,0.003638,0.027353,0.006258
"2017-11-02",7078.5,265.31,287.43,54.74,83.76,0.166887,0.205861,0.003656,0.027607,0.005913
"2017-11-03",7207.76,278.59,305.71,56.18,87.99,0.171728,0.208133,0.003563,0.027779,0.007115
"2017-11-04",7379.95,274.68,300.47,55.04,87.3,0.170845,0.20375,0.003548,0.027294,0.007716
"2017-11-05",7407.41,273.17,296.26,54.75,86.35,0.180309,0.202055,0.00344,0.026765,0.00847
"2017-11-06",7022.76,275.68,298.89,55.17,102.92,0.186642,0.20599,0.003661,0.02888,0.007915
"2017-11-07",7144.38,293.38,294.66,61.3,99.76,0.180246,0.210354,0.003682,0.030699,0.007485
"2017-11-08",7459.69,316.33,309.07,62.57,113.31,0.194292,0.217437,0.003962,0.033763,0.007851
"2017-11-09",7143.58,326.01,320.88,64.27,120.78,0.220927,0.217488,0.005046,0.039946,0.007463
"2017-11-10",6618.14,329.57,299.25,59.26,105.59,0.192903,0.206483,0.004225,0.033073,0.006466
"2017-11-11",6357.6,346.06,314.68,62.3,119.62,0.192428,0.21043,0.004386,0.033053,0.006238
"2017-11-12",5950.07,536.12,307.91,59.01,123.86,0.180406,0.197339,0.003753,0.028182,0.005454
"2017-11-13",6559.49,427.37,316.72,61.4,123.4,0.192662,0.203442,0.003976,0.030656,0.006124
"2017-11-14",6635.75,427.54,337.63,62.68,122.35,0.194469,0.209825,0.004163,0.036374,0.006213
"2017-11-15",7315.54,424.41,333.36,63.82,121.37,0.193879,0.212956,0.004143,0.037053,0.006539
"2017-11-16",7871.69,418.18,330.92,71.06,120.31,0.196787,0.227107,0.00405,0.037234,0.00637
"2017-11-17",7708.99,424.98,332.39,67.57,126.7,0.192635,0.226581,0.004014,0.035572,0.0061
"2017-11-18",7790.15,454.74,347.61,69.64,130.8,0.196271,0.228627,0.004058,0.036583,0.006091
"2017-11-19",8036.49,442.31,354.39,71.59,129.48,0.201947,0.231016,0.004267,0.036566,0.006125
"2017-11-20",8200.64,486.54,366.73,72.25,135.76,0.213041,0.238759,0.004286,0.038121,0.005693
"2017-11-21",8071.26,494.21,360.4,70.03,141.74,0.202712,0.233271,0.004412,0.037668,0.006059
"2017-11-22",8253.55,578.85,380.65,71.89,165.95,0.203891,0.238859,0.005391,0.042299,0.005755
"2017-11-23",8038.77,566.68,410.17,73.22,158.61,0.201437,0.242402,0.005275,0.040535,0.005385
"2017-11-24",8253.69,566.63,474.91,77.97,160.03,0.209109,0.244642,0.005052,0.040193,0.00543
"2017-11-25",8790.92,643.57,466.28,88.82,168.44,0.218506,0.252393,0.005387,0.043639,0.005604
"2017-11-26",9330.55,621.62,471.33,85.93,163.37,0.213886,0.248818,0.005588,0.048896,0.006802
"2017-11-27",9818.35,632.3,480.36,91.6,173.39,0.226282,0.253927,0.006325,0.059843,0.006534
"2017-11-28",10058.8,626.42,472.9,96.03,203.21,0.248682,0.299152,0.006481,0.081415,0.00633
"2017-11-29",9888.61,677.39,427.52,85.57,168.15,0.218286,0.243064,0.005427,0.064424,0.005435
"2017-11-30",10233.6,786.93,447.11,88.33,180.14,0.226677,0.250878,0.005456,0.072871,0.005612
"2017-12-01",10975.6,797.53,466.54,99,190.94,0.239571,0.255699,0.005921,0.089883,0.006196
"2017-12-02",11074.6,778.43,463.45,100.28,203.03,0.252322,0.255492,0.006801,0.093816,0.00614
"2017-12-03",11323.2,768.88,465.85,101.26,200.05,0.275915,0.252558,0.008557,0.089035,0.006723
"2017-12-04",11657.2,774.01,470.2,104.24,210.24,0.285884,0.253571,0.010973,0.09761,0.007803
"2017-12-05",11916.7,756.36,463.28,102.4,269.48,0.301329,0.246101,0.009462,0.123523,0.007733
"2017-12-06",14291.5,700.07,428.59,100.35,278.69,0.270295,0.232544,0.008539,0.151622,0.007999
"2017-12-07",17899.7,697.9,434.41,98.29,280.86,0.236283,0.222823,0.008135,0.133046,0.008828
"2017-12-08",16569.4,726.67,456.03,124.85,276.74,0.639449,0.252125,0.008388,0.13726,0.008793
"2017-12-09",15178.2,723.61,473.5,155.24,262.53,0.445482,0.244708,0.008278,0.135122,0.008588
"2017-12-10",15455.4,688.67,441.72,148.66,245.33,0.393966,0.237333,0.007685,0.119263,0.008294
"2017-12-11",16936.8,765.4,515.14,214.2,279.67,0.49053,0.251691,0.008639,0.144956,0.008766
"2017-12-12",17415.4,932.03,651.43,316.16,308.07,0.534018,0.373541,0.011188,0.156444,0.00933
"2017-12-13",16408.2,886.88,702.77,302.6,305.75,0.523858,0.471063,0.010223,0.149342,0.014828
"2017-12-14",16564,941.11,695.82,279.33,325.21,0.610045,0.864263,0.011447,0.188907,0.019107
"2017-12-15",17706.9,900.52,684.45,299.78,312.32,0.592682,0.756181,0.010613,0.195862,0.018863
"2017-12-16",19497.4,1001.51,696.21,298.97,327.32,0.657999,0.758642,0.013103,0.232125,0.040697
"2017-12-17",19140.8,1105.92,719.98,318.72,351.37,0.687827,0.728366,0.016413,0.266621,0.052139
"2017-12-18",19114.2,1167.12,794.64,358.34,381.51,0.846193,0.778407,0.016599,0.276283,0.059563
"2017-12-19",17776.7,1186.63,826.82,350.25,377.24,0.942962,0.791257,0.01619,0.26431,0.078311
"2017-12-20",16624.6,1550.85,819.09,314.62,469.2,0.918996,0.775964,0.023979,0.252386,0.143051
"2017-12-21",15802.9,1434.82,821.06,317.46,417.98,0.998102,1.19,0.025061,0.2572,0.12832
"2017-12-22",13831.8,1179.01,674.86,264.93,346.11,0.816177,1.14,0.01919,0.216717,0.124868
"2017-12-23",14699.2,1275.5,719.39,288.27,382.04,0.927166,1.17,0.028472,0.234179,0.2144
"2017-12-24",13925.8,1184.69,694.15,275.98,337.06,1.04,1.04,0.033807,0.22445,0.255441
"2017-12-25",14026.6,1175.89,765.83,273.39,360.78,1.01,1.12,0.028021,0.228511,0.162262
"2017-12-26",16099.8,1222.83,773.84,286.5,381.54,0.98838,1.19,0.02956,0.226018,0.200425
"2017-12-27",15838.5,1189.89,762.84,272.17,421.85,0.944464,1.4,0.028969,0.229224,0.138199
"2017-12-28",14606.5,1160.57,737.02,249.93,378.9,0.909741,1.43,0.028699,0.223544,0.165906
"2017-12-29",14656.2,1147.95,753.59,245.5,377.37,1.06,2.21,0.032217,0.322941,0.160679
"2017-12-30",12952.2,1011.47,717.26,218.96,330.8,0.926883,2.16,0.028885,0.323202,0.142088
"2017-12-31",14156.4,1051.68,756.73,232.1,349.03,1.03,2.3,0.03035,0.360756,0.2226
"2018-01-01",13657.2,1053.98,772.64,229.03,358.99,1.04,2.39,0.03077,0.480008,0.156131
"2018-01-02",14982.1,1217.72,884.44,255.68,383.42,1.16,2.48,0.030722,0.564766,0.144905
"2018-01-03",15201,1170.74,962.72,245.37,412.06,1.79,3.11,0.032952,0.896227,0.145221
"2018-01-04",15599.2,1229.79,980.92,241.37,403.05,1.64,3.2,0.039108,0.72405,0.159184
"2018-01-05",17429.5,1152.41,997.72,249.27,384.94,1.59,3.05,0.070152,0.662712,0.181114
"2018-01-06",17527,1265.03,1041.68,296.45,452.77,1.65,3.09,0.094008,0.709945,0.174183
"2018-01-07",16477.6,1285.43,1153.17,288.45,459.33,1.84,3.38,0.091676,0.699645,0.181957
"2018-01-08",15170.1,1087.75,1148.53,255.76,405.07,1.65,2.46,0.078621,0.629323,0.178385
