"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"Sep 2015",0.0257458655330582,-0.0976384695639161,-0.610423905922433,0.0581360265876696,-0.155669260235971,0.47398505454492,-0.356457529001469,-0.0689928714869499,-0.222236338913899,0
"Oct 2015",0.285848230676423,-0.0129034048359078,0.215884555521278,0.233060987971556,0.0115761716389219,-0.0405460943943492,-0.163585141348435,0.223143551314209,0.08448930755692,-0.0741079721537226
"Nov 2015",0.183159393104307,-0.0625203569813341,-0.0486287702096174,-0.0485270408946603,-0.0232904522435932,-0.313294648308508,-0.109470126753324,-0.610909082322973,-0.220831411555831,0.52609309589678
"Dec 2015",0.132016278493937,0.410062817356794,0.0669140958160639,-0.0394417320512968,0.174132425293808,0.353840742702857,0.363081419759479,-0.111225635110225,0.0109102431634716,-0.52609309589678
"Jan 2016",-0.154936768804213,0.228633043598981,0.90601684958045,-0.131890703167063,0.0273168099191713,1.1791642909796,0.0577377162105996,0.257829109302101,0.0141765912662635,0.143100843640672
"Feb 2016",0.171360600725473,-0.0473313747057722,1.00963124391543,0.123232640423948,0.588166747302308,0.27590216670638,0.213628193825782,1.32779815443828,0.092952775955446,1.16315080980568
"Mar 2016",-0.0490952141194416,0.562526998142881,0.586734586951315,-0.0566470356646522,0.475156310105812,0.837535191323886,-0.0695068781803556,0.376949937800143,0.0392404469444392,0.85618680780445
"Apr 2016",0.0730687330712341,-0.00729397836255341,-0.257725915452362,0.115735952034659,-0.423625078161935,0.068502227171928,-0.0815772810023079,-0.353139289106425,-0.0902907312458758,-0.795562185988015
"May 2016",0.169988951783973,0.180367477031957,0.468867910781808,0.23940407218599,0.0132339284372885,0.157980225407796,-0.177167510009133,1.34117392583942,-0.182537562842963,-0.635988766719997
"Jun 2016",0.236754187735611,-0.137380916188451,-0.122231837370589,-0.104166485665218,0.550153092099805,1.89927765543968,0.154150679827258,0.870327337853481,0.328478143110416,0.230523658611832
"Jul 2016",-0.0750108840485808,0.288032642131094,-0.0476671994248083,-0.0439094926155688,0.122602322092332,-0.632067175709222,-0.113118402475822,-0.206846657642005,-0.111967036942771,-0.58192154544972
"Aug 2016",-0.0820524204002897,0.223353834145391,-0.0178348676360343,-0.0537901745861378,1.55059741241117,-0.155703903077116,0.0112069417479832,-0.381197772437465,-0.00523287431665853,0.100083458556982
"Sep 2016",0.0578455385781886,0.0175077419000051,0.124709388125076,0.0104712998672956,-0.0200124395150145,-0.266267977947964,0.38439754272514,0.124207315749399,0.40125900306389,0.133531392624523
"Oct 2016",0.139432453315565,-0.274001968547701,-0.18383556162517,0.0383188643021366,-0.49626703493344,-0.184890129896819,-0.0745087842392147,-0.258070218405137,-0.310059138275508,0.0408219945202557
"Nov 2016",0.0618448741281359,-0.0320292425722766,-0.247296536802207,-0.0253820732714172,0.558499093235348,0.0239597630841812,-0.198111746889754,-0.520599135592971,-0.248240340400485,-0.127833371509885
"Dec 2016",0.256511584447573,0.229631995601351,-0.0749142431940402,0.107158384384044,0.431564733298748,-0.0110916868216746,-0.0416094034586596,0.0772916743016481,0.415846880743135,-0.146603474191876
"Jan 2017",0.00688680894102323,0.360147942665352,0.297359063840483,-0.0594705535983282,-0.059038434903004,0.353923610803911,-0.0211556898924403,0.4459564694629,-0.0405014032797739,0.422856850820033
"Feb 2017",0.195535935777868,0.704593554566393,0.388231405696901,-0.079021986956151,-0.056207907963512,0.29500671875444,-0.131497171820431,-0.166573199825815,-0.251917128395582,-0.882389180198473
"Mar 2017",-0.0961588664893833,0.834739658643978,1.1515477232592,0.570544858467613,0.514402281781416,0.752483110053197,1.32795048631315,0.778464414966751,0.245570587101653,1.27629346590556
"Apr 2017",0.229210258850385,0.200597878160728,0.456878299384534,0.856677592339998,0.143944369629113,1.22792009963163,0.904434617572888,0.582512138168849,0.719949454939201,0.633249038978876
"May 2017",0.528442495085222,0.395549002047074,1.07128713272895,0.476506943465945,0.567295211324582,1.37743068408202,1.5640697162062,1.79015561964608,1.95744315144912,2.3705898221081
"Jun 2017",0.0816143106333422,0.290307878457413,0.245716015409251,0.466786998982483,0.0444205799707218,-0.236344898757391,0.064160798647565,0.646321377903329,-0.238965549412482,1.17126371642142
"Jul 2017",0.147573715621476,-0.018097529565547,-0.369221597312402,0.0640737291236264,-0.0931629327084313,0.03411298115283,-0.451585314516262,-0.571353880727489,-0.516883658014407,0.0803451838558429
"Aug 2017",0.492112597190191,0.75109577627616,0.63065688656056,0.501859466753297,1.25969528141015,0.714357267958144,0.423428563969068,0.033558148630914,0.330775483487335,0.74662383695514
"Sep 2017",-0.080706456410617,-0.145352184505241,-0.239502084987225,-0.25364918499723,-0.382721652876833,-0.360440139826572,-0.257845677503028,-0.526915004895853,-0.480421465032917,0.0829374133480529
"Oct 2017",0.399351713815465,-0.15863894207401,0.0145555307936416,0.0110020047445776,-0.0886075465224527,-0.230391370855533,0.0152180727171891,-0.308770078338713,0.744689397636641,0.0296370503776018
"Nov 2017",0.458747641495791,1.03639002734303,0.379611781174781,0.460202390416812,0.720496811628331,0.193642829208106,0.223863283469356,0.412177468375658,0.915138673814678,-0.243183736516246
"Dec 2017",0.324490394436218,0.290004865415871,0.526201869394376,0.966088512523351,0.661423552037878,1.51378798452546,2.21569763672575,1.71608059696435,1.59951107487579,3.68046927660123
"Jan 2018",0.069159566642865,0.0337224570855232,0.417231624070252,0.0970711914711941,0.148902013284211,0.471216485670945,0.0672522270091676,0.951842321817135,0.556442808878708,-0.221432302948006
